filepath,class_name
data\raw\casting_data\train\ok_front\cast_ok_0_713.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7130.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7133.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7134.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7136.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7139.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7144.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7158.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_716.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7161.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7162.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7168.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7174.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7187.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7188.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7191.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7205.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7206.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7214.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7228.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7232.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7234.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7235.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7255.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7256.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7257.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7260.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7263.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7266.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7271.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7279.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7285.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7288.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7293.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7295.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7318.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7319.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7320.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7324.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7331.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7333.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7336.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7342.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7349.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_736.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7367.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7368.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7372.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7376.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7379.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_738.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7380.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7381.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7383.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7389.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_740.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7402.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7411.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7424.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7435.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7437.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7446.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7447.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_745.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7451.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7458.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7459.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7463.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7465.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7476.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7487.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7491.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7493.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7494.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_75.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7507.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_751.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7511.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7515.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7517.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7519.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_752.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7531.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7543.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7546.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7547.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7550.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7557.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7560.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7570.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7574.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7575.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7577.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7588.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7595.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_76.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7606.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7607.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7609.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_761.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7613.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7617.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7618.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7622.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7627.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7629.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7636.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7644.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7648.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7656.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_766.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7662.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7664.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7666.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7673.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7674.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7677.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_768.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7685.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7695.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7701.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7702.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7712.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7717.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7719.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_772.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7722.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7725.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7732.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7734.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7736.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7740.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7746.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7753.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7760.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7776.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7781.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7786.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_78.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7806.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7807.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7815.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7819.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7824.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7825.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7826.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7829.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_783.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7830.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7834.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7836.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7837.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7838.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7843.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7847.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7848.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7849.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7856.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7857.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7866.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7870.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7873.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7879.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7889.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7890.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7891.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7893.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7901.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7903.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7906.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_791.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7911.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7915.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7919.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_792.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7921.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7927.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7928.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7929.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_793.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7932.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7933.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7939.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7946.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7949.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7951.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_796.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7960.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7966.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_797.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7978.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7987.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7988.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7989.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7994.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_7995.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_801.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8015.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8016.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_802.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8026.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8027.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8028.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8031.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8033.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8036.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8042.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8044.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8047.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_805.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8051.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8062.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8065.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8081.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8085.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8089.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8093.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8096.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8109.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_811.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8110.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8117.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8118.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8124.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8128.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8136.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8138.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8141.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8144.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8147.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8148.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8152.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8168.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8173.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8175.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8178.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8179.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8192.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8196.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_82.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8201.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8210.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8212.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8214.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8215.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8227.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8234.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_824.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8257.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8260.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8262.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8264.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8269.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8271.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8276.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8277.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8281.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8293.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8294.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8300.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8302.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8303.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8310.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8312.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8316.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8327.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8332.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8339.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8342.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8343.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8351.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8353.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8359.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8366.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_837.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8375.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8377.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8378.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8379.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8391.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8392.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8404.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8405.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8413.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8420.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8421.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8427.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8436.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8442.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8456.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8459.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8460.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8466.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8467.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8478.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8479.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8485.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8490.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8498.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8503.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8508.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8513.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8517.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8523.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8526.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_853.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8535.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8538.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_854.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8545.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8546.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_855.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8554.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8555.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8562.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8568.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8577.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8578.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8582.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8587.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8593.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8594.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8598.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8599.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_860.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8600.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8601.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8603.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8610.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8612.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8618.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8621.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8637.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8639.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8645.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8646.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8649.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8650.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8660.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8661.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8670.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8673.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8674.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8677.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8682.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8687.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8693.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8695.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8714.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8715.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8722.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8723.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8724.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8725.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8726.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8733.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8735.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8740.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8743.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8744.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8747.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8751.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8757.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8759.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8761.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8782.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8788.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8791.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8796.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_88.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_880.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8800.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8808.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8811.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8815.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8821.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8828.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8829.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8831.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8835.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8836.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8837.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8848.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8855.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8857.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8860.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8865.jpeg,normal
data\raw\casting_data\train\ok_front\cast_ok_0_8873.jpeg,normal
